,price0,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,original_price0,original_price9
1475,390613789.41311234,204326301.6377163,127119107.87410899,214172721.16206628,132639866.0092661,134218783.8314153,99278530.96925299,154124402.1422615,511612496.8347437,159419534.48121575,57800419.64234853,17164265.628220707,14673236.527095681,8386552.040821366,36320593.553187974,29167414.43966386,33483628.226970933,25577220.444344025,64661816.82259007,35911640.28049685,133076111.16292894,206393612.76902243,97074545.04714426,211567422.7847457,67310000.0,67057000.0
1476,391849872.27071136,206425627.93995887,129337308.98360582,217437549.2285612,134427641.38401037,136554768.6457061,101317717.49062009,155963074.38183874,518304236.125024,161188300.3617953,58945443.39467991,17676854.748218294,15153539.227190796,8698045.433879325,37188341.06730011,29916816.47740424,34497490.097763546,26243187.952600047,65871667.68644274,37010508.09455204,136377217.86864313,212583248.81319475,97026032.03112869,219999831.859459,67523000.0,67801000.0
1477,409863023.3974132,215392706.7607134,134323977.40057766,226697497.85245314,140432428.44004512,143185433.4450332,106175823.17990765,163867066.67172134,542504498.763846,168684158.99279988,60787138.22523701,18153639.90455776,15320581.973641038,8683123.618537247,37450745.35552579,30419710.33768733,34919438.45919478,26722699.625682577,67334721.01275395,37524735.55705165,139725765.6288107,216505697.3592298,98752930.94801487,220196953.1105562,70627000.0,70954000.0
1478,408196415.20179474,214319620.4296959,131889379.82464652,221721347.73907423,135998896.96673265,137282816.24273014,101684192.57710269,159365337.40557033,533697146.235617,164403474.54121885,60125055.83138518,17893030.838146925,15251133.622980047,8683123.618537247,36714500.523771234,29191891.75688051,33694545.58794233,25469932.81508906,64010116.04328034,36006182.11968245,133345445.88932438,207645155.34137473,94562185.6326415,211836920.3885374,70375000.0,69188000.0
1479,408196415.20179474,214319620.4296959,131823468.09060122,221610542.4678403,135930931.50098217,137214209.13816106,101633375.88915811,159285694.55829117,533430431.0201069,164321313.88427672,60095008.327221565,17884088.793750048,15243511.867046524,8678784.226424035,36696152.44754746,29177303.105327845,33677706.73457504,25457204.212982573,63978126.97979044,35988188.02566961,133278806.48608133,207541384.6490502,94514928.16855721,211731054.86110687,68704000.0,69857000.0
1480,407992418.99229854,214212514.1726096,131185352.11180745,220989303.39300442,136945210.93325502,137429217.15817812,102136193.95038734,158923679.35600433,534260560.3279678,164067524.64057025,59474121.53764443,17640152.702342845,15445891.656574946,8871984.327863678,37742447.91785081,29857708.87386502,34797533.72885107,26356410.477634538,65900385.23968276,37617418.489954084,138466929.68191728,217445334.3227344,98521674.25214685,223827983.43755656,69913000.0,69784000.0
1481,432263162.2101403,226929963.87016746,131119792.2156996,220878863.96102393,146596410.0522192,146928662.40620464,111611035.15633304,158844257.22739065,571083268.6170261,163985531.87463295,59444399.33797545,17631337.03382593,16207122.953984616,9264276.274624227,39306438.963286884,31459368.354507778,36283927.96772323,27610921.77343093,68978373.86970994,38774758.76606772,143357233.7400032,223692349.85598585,100113302.83454314,225870872.30148038,74072000.0,75688000.0
1482,434305662.8416009,228558361.69736865,129331277.19168986,216531395.89565864,145451076.77920207,145862748.41925988,109161847.00234231,157780842.79739866,569062177.9235324,161993554.41503388,59106129.898744784,17418646.659402035,16103564.485999694,9213147.168871665,38932313.04091984,30736733.844345234,35697771.130909346,27038173.52872693,68052636.58409445,38591295.374098554,142314808.9012941,221658166.90471077,101036690.40906312,226349059.62073958,74422000.0,74806000.0
1483,437211849.45436484,229361827.29195753,129266643.86975498,216423184.30350688,145378387.58540937,145789853.49251363,109161847.00234231,157701991.8014979,568777789.0290178,161912598.1159759,59076591.602943316,17409941.688557755,16095516.727635875,9208542.897422954,38912856.61261353,30721373.15776635,35679931.165326685,27024661.198127866,68018627.27045922,38572009.369413845,142243687.05776522,221547393.20810673,100793221.18528435,231336734.95073435,74920000.0,75933000.0
1484,445831202.1191285,234197954.17236477,131243019.05504224,219413631.52657446,148205985.22455794,148400840.29445425,109107293.35566448,160311657.82619295,575062129.2914784,163209041.81837818,58609196.27176123,17268969.1687379,15996188.372942336,9230306.248789847,38806375.62586905,30625964.471418995,35472999.743129216,27030320.072348125,68456881.26940674,39028912.278787605,143898887.69483715,225212406.42588648,100742849.76040414,232738005.38628507,76397000.0,76541000.0
1485,444278408.5212089,235400085.90167335,132906066.46705224,223431595.26420906,150665859.69365978,153751606.9692832,113417733.32652181,165211610.4587121,588875679.1285335,167974751.80993924,58579906.31860193,17260338.99923828,15988194.275804434,9448420.72050004,38786982.13480165,30610659.141848072,35455272.10707568,27835294.930180073,70037630.41836,40161459.0877051,147691349.67784378,230822060.31235936,104019974.28354675,243603147.64033923,76169000.0,78776000.0
1486,444056380.3310433,249733666.7761333,139071048.64345786,232236001.47726366,156613298.12288874,157178283.22055954,115061447.76874208,167606956.08524376,601159389.5699539,170411980.67810673,59253068.14579251,17359380.196969144,16088520.321815833,9546415.92140622,39171280.64735053,30903887.15876362,35780271.60116957,28150069.80868202,71469319.65321095,41040000.58794389,149905816.05918232,233182777.36084872,104842887.8578788,238883363.13670033,81400000.0,79919000.0
1487,425279459.0163642,237078551.59540144,132732928.77018015,221375190.77395684,149064271.42499053,150604747.324512,110791850.65342194,161896904.9159629,578387411.4493896,162818407.12529808,57243497.71518647,16863188.39780909,15655419.990849873,9292510.836816352,38085775.16339095,30051785.50368546,34401052.05591264,27233502.128066372,69141708.03608389,39434401.34500689,144784931.28364897,227120153.51345617,102268830.70847514,238883363.13670033,77997000.0,76396000.0
1488,425279459.0163642,237078551.59540144,132732928.77018015,221375190.77395684,149064271.42499053,150604747.324512,110791850.65342194,161896904.9159629,578387411.4493896,162818407.12529808,57243497.71518647,16863188.39780909,15655419.990849873,9292510.836816352,38085775.16339095,30051785.50368546,34401052.05591264,27233502.128066372,69141708.03608389,39434401.34500689,144784931.28364897,227120153.51345617,102268830.70847514,238883363.13670033,75320000.0,74350000.0
1489,425279459.0163642,236960071.5596216,132732928.77018015,221264558.49470946,148989776.53672218,150529482.5832204,110736482.41221583,161815996.91750413,578098362.2682555,162737038.6059951,57243497.71518647,16863188.39780909,15655419.990849873,9292510.836816352,38085775.16339095,30051785.50368546,34401052.05591264,27233502.128066372,69141708.03608389,39414693.998007886,144712574.99615088,227120153.51345617,102268830.70847514,238883363.13670033,74584000.0,74830000.0
1490,425279459.0163642,233162603.08232558,132732928.77018015,218586653.09190428,146999813.32854566,149581932.2926653,110991809.029978,161715680.7083751,576867614.432398,161940532.90296203,57214890.27005144,16854761.017300438,15647596.192753496,9287866.90336467,38066741.7924947,30036767.120125398,34383860.12584972,27219892.181975387,69107154.45885447,40258184.727456525,147543171.92401195,227006650.18836197,102217721.84755138,238763981.14612728,73977000.0,74501000.0
1491,425066925.55358744,233046080.04230443,132666595.47244392,218477414.38471192,146926350.15346894,149507178.70331365,112230069.33230436,161634863.27673674,576579324.770013,161859603.10141134,57753511.51333837,16943992.894352462,15712755.601340786,9279422.891845282,38039135.82424166,30012573.629321706,34391611.63261478,26927707.41416285,68651393.27472435,39916886.49829893,146392261.4675276,224845878.9456566,100971252.26209617,233550466.1769249,76668000.0,76250000.0
1492,416004644.2929155,227976700.8123205,129395109.63871087,214732178.4507325,144024287.68295622,146344152.38218823,109978948.26164693,156148246.93819755,553733665.4790088,155504843.30710408,55664984.94777802,16387656.293922367,15180151.207380941,9279422.891845282,38039135.82424166,30012573.629321706,33437863.96038719,26927707.41416285,68651393.27472435,39916886.49829893,146392261.4675276,224845878.9456566,100971252.26209617,233550466.1769249,75071000.0,73293000.0
1493,416004644.2929155,227976700.8123205,129395109.63871087,214732178.4507325,144024287.68295622,146344152.38218823,109978948.26164693,156148246.93819755,553733665.4790088,155504843.30710408,55664984.94777802,16387656.293922367,15180151.207380941,9279422.891845282,38039135.82424166,30012573.629321706,33437863.96038719,26927707.41416285,68617084.73235817,39896938.02928429,146319101.91656932,224733512.1895618,100920791.86616309,233433749.30227378,72342000.0,71833000.0
1494,415796745.91995555,227862769.4276067,129330444.41650262,214624866.01772365,143952311.52719262,146271016.87375134,109923986.26851267,156070211.8322814,553456937.0105035,155427129.74223295,55637166.36459572,16379466.560642047,15172564.924918482,9274785.499095734,38020125.76136098,29997574.841900755,33421153.38369534,26914250.28901834,68799996.08847706,39669406.711690426,144993792.59151274,222942098.8733382,100322985.81137587,231895728.92410797,74057000.0,73028000.0
1495,413748195.85984355,232088871.77099487,132224365.15557969,218481470.5389674,147369136.2590042,148712437.0626491,111390275.20800155,158893699.71184608,565082655.1100559,158704746.2701817,55843520.03268683,16516663.986907776,15220627.912818406,9292822.518136192,38025271.47383562,30147332.163285784,33499844.59734572,27214838.67891524,69223975.23189114,39649581.920730054,144921331.92554995,222830683.5315724,100272849.38668253,231779839.00460565,73729000.0,74568000.0
1496,413748195.85984355,227201111.95884722,128857595.54669088,214783494.09716928,145386946.1071381,146094802.2646664,109379016.29106814,156073172.86923066,555998073.4373484,156200319.48117605,55698923.7246966,16271808.582497241,14892485.328034053,9149085.075003011,37514060.376617715,29690960.39631114,32909026.442775134,26804079.30932106,67866497.19544429,38845530.65056201,141310977.2194777,217930125.3612973,97990109.43747008,226458440.96601596,73481000.0,73428000.0
1497,413748195.85984355,227201111.95884722,128857595.54669088,214783494.09716928,145386946.1071381,146094802.2646664,109379016.29106814,156073172.86923066,555998073.4373484,156200319.48117605,55698923.7246966,16271808.582497241,14892485.328034053,9149085.075003011,37514060.376617715,29690960.39631114,32909026.442775134,26790683.967337392,67832580.90499179,38826117.59176613,141240357.04095724,217821214.75392035,97941138.86803605,226345268.33185005,72092000.0,72325000.0
1498,413541425.14726996,227087568.17475986,128793198.94721729,214676156.0191597,145314288.96265677,146021791.36898193,109324354.11401114,156073172.86923066,555720213.330683,156122258.35200006,55698923.7246966,16263676.744125178,14885042.806630738,9144512.818593713,37495312.72025758,29676122.33514357,32892580.152698785,26491688.468140375,67292118.08627273,39408922.241770685,142597535.5073398,220102625.07128406,99012970.72737743,229734342.71739468,73101000.0,72402000.0
1499,421744255.0191396,234038530.56269637,132834221.87556736,221078950.06975812,149743448.18740773,149576403.7216909,112404999.71674244,155995175.28158987,566439510.8700085,159796636.52155074,55671088.1806063,16504026.646747718,15337059.041206704,9389601.613394964,37930788.76175886,30112212.85115829,33231999.55815543,26478449.243518613,67258488.8418518,39257477.72735987,141657617.63630572,219366093.43560353,97926855.34035634,224393934.94513023,74551000.0,74106000.0
1500,413272457.1843334,228061511.16051143,130024331.42485802,218606762.12358546,149954936.0085077,149132906.18617973,112503302.10465483,157875295.48630786,570976658.2224853,160876955.45520383,55696517.98994007,16464633.742800295,15274048.266277457,9356903.46161522,38411153.92128218,30189911.81436614,33488029.069841184,26353965.21558401,66917722.49897276,39257477.72735987,141657617.63630572,219366093.43560353,97877916.38216525,224281794.04810616,73090000.0,74607000.0
1501,413065924.22222227,227947537.39181554,129959351.74898353,218497513.366902,148806942.8534371,149132906.18617973,111800090.67951806,155797095.5546631,563540897.2826177,159072319.33406502,54939797.17011049,16456405.540030282,15266415.058748083,9352227.34794125,38492676.68734521,30415686.288608834,33694024.6452644,26340794.81817492,66884280.35879336,39237858.797960885,141586824.22419363,219256465.203002,98738003.5208486,225098416.14684504,74144000.0,73807000.0
1502,414363997.70549506,228670435.01127836,130279917.21057838,219143114.58557895,148732576.56515452,149058376.99768087,111744218.57023294,155719235.93669477,563259267.6487933,158992822.9226037,54912340.99961068,16462389.687499383,15242345.618765093,9270869.517460458,38265599.666178495,30213850.21404911,33473988.240132987,26080725.896097515,66520761.422207125,39117089.967902824,140553762.79859307,218513217.60072237,97901717.63971458,223178751.54167306,74377000.0,74092000.0
1503,412491880.47268176,228889775.7419701,130450768.0335163,219892367.37606183,149130112.3061864,149516480.30358988,111756251.54482727,156220129.5638178,563903044.4610423,160031430.68450162,55570311.02805022,16661861.26980278,15234728.254637774,9266236.399260828,38246476.427964516,30198750.838629793,33457259.61032782,26067692.050072476,66487517.66337544,39097541.19730417,140483521.03807405,218404015.5929259,97852791.24409254,223067217.9327067,74078000.0,74576000.0
1504,412285737.6038798,232408495.35123578,132747566.72538276,224624801.9973726,151991164.98785523,152023993.1359339,114216994.84936747,159485369.19167438,577354192.9146218,164479847.81345695,58339268.231066614,17504296.252397463,15998385.436028177,9704397.26936308,39972322.02620402,31883386.09948505,35496567.69908789,27733432.41873762,70697007.68739612,41531825.30817986,149109015.3565874,231750282.76953852,104112922.58761843,235408595.877075,75072000.0,76649000.0
1505,436532347.9449009,248123795.30938727,140465796.6853205,236038320.78994566,159843499.75136876,160263824.96721822,120259052.21754475,167650564.0505506,609315818.1815733,174679233.5413511,60691807.46563366,18149032.73342033,16498391.84576566,10157421.460262185,41577924.28358257,32824729.172423687,36326229.609817654,28314117.420225635,72244666.24698259,42470444.56014473,152022706.21888188,235366166.41860557,105603430.05036269,242387510.1532342,79487000.0,81402000.0
1506,442919393.8852423,247978119.08184123,141165052.1152829,237782628.66976547,160897571.7919836,161545710.53375307,121681951.4633241,171016401.56167874,612610440.6913183,173328600.325878,60037887.50946377,17953656.302701622,16253501.019414272,9797643.049406305,40490130.52249303,31989260.93540731,35461959.3890043,27709164.364553567,70759607.9599723,41637668.126682125,149282270.90920523,232107196.02324247,104172760.92979632,241462941.92898858,80650000.0,80813000.0
1507,449619476.4709831,247854191.9858483,144233321.53340513,242796403.27169234,163256685.40669298,161260099.196319,120406387.71878226,165754787.5092462,606285939.4185597,173328600.325878,60037887.50946377,17953656.302701622,16253501.019414272,9797643.049406305,40490130.52249303,31989260.93540731,35461959.3890043,27709164.364553567,70759607.9599723,41637668.126682125,149282270.90920523,232107196.02324247,104172760.92979632,241462941.92898858,81870000.0,79663000.0
1508,434316040.2576669,238742215.73265713,138900926.44161746,233490147.5871952,158065865.47980362,161260099.196319,120406387.71878226,165754787.5092462,606285939.4185597,173328600.325878,60037887.50946377,17953656.302701622,16253501.019414272,9797643.049406305,40490130.52249303,31989260.93540731,35461959.3890043,27709164.364553567,70759607.9599723,41637668.126682125,149282270.90920523,232107196.02324247,104172760.92979632,241462941.92898858,79123000.0,78938000.0
1509,434316040.2576669,238742215.73265713,138900926.44161746,233490147.5871952,158065865.47980362,161260099.196319,120406387.71878226,165754787.5092462,606285939.4185597,173328600.325878,60037887.50946377,17953656.302701622,16253501.019414272,9797643.049406305,40490130.52249303,31989260.93540731,35461959.3890043,27709164.364553567,70759607.9599723,41637668.126682125,149282270.90920523,232107196.02324247,104172760.92979632,241462941.92898858,77610000.0,78165000.0
1510,434098990.76228577,238622904.2805169,138831510.68627432,233373460.8567668,157986872.04378173,161260099.196319,120346214.61147651,165754787.5092462,606285939.4185597,173328600.325878,60007883.567679934,17944683.96072126,16245378.330249147,9792746.67606827,40469895.574705675,31973274.29825818,35444237.27036911,27695316.706200466,70724245.83705378,41616859.69683371,149207667.07566738,231991200.42303097,104120700.57950656,241342270.7935918,78673000.0,77867000.0
1511,431714544.5371766,236858111.1766499,137556299.44230732,232669428.34558675,158213937.49823144,161179509.4415982,120420277.61857112,165671951.53347948,605982947.9445873,173241979.3362099,60845153.174204044,18218438.929177377,16468341.09746588,9932971.276548017,40990385.50263799,32238545.352478955,35675081.325870775,27862749.275192432,71379208.70741366,42313182.24210365,151493219.69949138,235258347.76011327,105528851.14542526,243350171.47444904,78280000.0,79323000.0
1512,431498795.1396068,236739741.3059969,137487555.66447508,232669428.34558675,157650531.3393781,161212548.18494996,120076301.2399961,164919160.61921743,601991265.5466658,169394195.9796231,58369783.13693754,17455736.071199913,15596480.45549315,9347543.059366655,38805013.7182867,30344564.985935677,33670638.7675582,26241073.565615214,67257691.3308058,39617290.12625538,141623876.28094214,222001548.7661397,98299305.7477723,230272931.45198584,78558000.0,77600000.0
1513,411777092.66887504,226386442.72313595,131300108.74507003,232669428.34558675,157650531.3393781,153291227.60458446,120076301.2399961,164919160.61921743,601991265.5466658,169394195.9796231,58369783.13693754,17455736.071199913,15596480.45549315,9347543.059366655,38805013.7182867,30344564.985935677,33670638.7675582,26241073.565615214,67257691.3308058,39617290.12625538,141553099.7310766,222001548.7661397,98250180.65744358,230272931.45198584,75005000.0,73897000.0
1514,411777092.66887504,226386442.72313595,131300108.74507003,232669428.34558675,157571745.46664476,153291227.60458446,120016293.09344938,164919160.61921743,601991265.5466658,169309541.20901862,58340612.83052228,17447012.564917456,15588686.112436932,9342871.623554878,38785620.90783279,30329400.285792783,33653811.861627385,26241073.565615214,67257691.3308058,39597491.38056509,140156729.89947015,222001548.7661397,97153188.55964515,230272931.45198584,73216000.0,73941000.0
1515,411571307.0153673,226386442.72313595,131300108.74507003,232669428.34558675,154016927.3994158,153291227.60458446,117141619.32102096,164919160.61921743,601991265.5466658,161583092.36181432,56004276.57095962,16622202.204800392,14682355.850928409,8940394.802753551,37249196.520486504,28974042.892475337,32257265.002407033,26241073.565615214,67257691.3308058,38358943.77605937,140156729.89947015,222001548.7661397,97153188.55964515,230272931.45198584,73235000.0,70602000.0
1516,404248704.0536672,226386442.72313595,131234491.49932037,232669428.34558675,154016927.3994158,153291227.60458446,117141619.32102096,164836742.24809337,601690420.3364975,161502341.19121873,55976288.42674625,16613895.257171806,14675018.34175753,8935926.839333884,37230581.22987156,28959563.110919878,32241144.430191938,26227959.585822303,67224079.29116021,38339773.88911481,140086686.55619204,221890603.46440747,97104636.24152438,230157852.52572298,71968000.0,71813000.0
1517,404046680.71331054,226386442.72313595,130910610.52445248,232553151.7697019,153939957.42070544,153214620.29443723,117083077.7821299,169692797.66327578,620796508.8760437,165676353.49053642,56950431.33506171,16731086.82075821,14680245.060618978,8961557.69530671,37285385.563286476,29196691.165837463,32456262.444923863,26460778.866215825,67589604.01812668,38618142.89590158,141386759.10647187,222918753.101223,97903526.4480453,232077156.4647728,72381000.0,73669000.0
1518,408211016.98680955,226273306.0701009,130845187.93048723,237481614.06274074,154647037.59967446,153073413.61565143,117212080.0306248,168938881.8330111,616149045.3418685,164305523.29170856,56166654.06557999,16387925.68781698,14489257.536979295,8820611.585095197,36465566.259257786,28550865.522968046,31642372.067463998,25824237.215836313,66446801.62813496,37780012.97864628,138483247.29981023,218907783.77959403,95634315.61622277,231786722.95135128,73127000.0,73096000.0
1519,404804319.1774074,222769660.75666922,126780805.08698,230635938.03449866,148720869.58284786,153073413.61565143,112226778.58181652,168938881.8330111,616149045.3418685,164305523.29170856,56166654.06557999,16387925.68781698,14489257.536979295,8820611.585095197,36465566.259257786,28550865.522968046,31642372.067463998,25824237.215836313,66446801.62813496,37780012.97864628,138483247.29981023,218907783.77959403,95634315.61622277,231786722.95135128,72553000.0,70589000.0
1520,404804319.1774074,222769660.75666922,126780805.08698,230520677.69565085,148646546.309693,152996915.15807238,112170693.23519892,168854454.60570824,615841124.7794788,164223411.58591563,56138584.77319339,16387925.68781698,14489257.536979295,8820611.585095197,36465566.259257786,28536597.22435587,31626558.788069963,25811331.55006128,66413594.830719605,37780012.97864628,138483247.29981023,218798384.5873004,95634315.61622277,231786722.95135128,71640000.0,71726000.0
1521,404804319.1774074,222769660.75666922,126780805.08698,227746337.48264548,146885100.5606087,151259734.82422853,112215769.17267391,169140748.03162578,610731050.4923528,164056627.26356012,57045209.58456265,16379735.819907026,14482016.528714938,8816203.48335352,36447342.587963805,28848773.121439654,32005215.56876508,26448621.21698375,67485945.99705943,37761132.41244006,138414040.27967042,224304712.58533135,95586522.35504524,231670887.50759748,70360000.0,71689000.0
1522,404602018.1683232,222658331.59087378,126717446.36379811,227632521.22203445,146811694.7132521,151184142.75285208,113934872.16741008,171848802.2407146,610425837.573566,163974639.94358832,57252258.849442825,16569344.412295792,14559185.710786529,8847629.022158511,36914133.27446049,29275386.555925913,32283284.656831622,26375657.967019387,66358839.305343226,36842055.77947177,133154329.62613624,215029216.4075645,90685032.27470756,222482607.0965787,73216000.0,73160000.0
1523,387304859.1417587,211006273.37194753,119463359.60359418,213862212.65320328,138096425.08969823,143160024.5310706,108128158.8150273,162310536.64947578,572148657.8950133,153565354.5290994,54295036.94136074,15699304.091964995,13930864.93407216,8463730.681473294,35297068.782736994,28004182.04062532,31019585.60383625,26375657.967019387,66358839.305343226,36842055.77947177,133154329.62613624,215029216.4075645,90685032.27470756,222482607.0965787,70121000.0,68550000.0
1524,387304859.1417587,211006273.37194753,119403657.77470683,213755334.9857104,138027411.38400623,143088480.29092515,108074121.75415021,162229421.93850654,571862726.5317475,153488610.2239874,54267902.98986581,15691458.362783605,13930864.93407216,8463730.681473294,35297068.782736994,28004182.04062532,31004083.562055223,26362476.72865506,66358839.305343226,36842055.77947177,133087785.73326962,214921755.5297996,90639712.41849831,222482607.0965787,69566000.0,70039000.0
1525,387111303.49001366,211006273.37194753,118771534.1881617,211976558.80386758,137504639.07709566,143348228.39339578,109104226.49755794,166198238.09225696,579762507.8518618,158344915.4290354,56325214.92642165,16402415.776326014,13923902.982580869,8459500.93100779,35279429.06820289,27990186.947151743,32214466.578389682,27324583.321821004,66325676.46710967,36823643.95749303,136512846.0188329,219879474.94240764,92976350.8106385,222371421.38588575,69673000.0,72255000.0
1526,398179087.5175725,210900822.96046728,118712178.09911214,211870623.49212152,137435921.1165374,148322302.2926758,112739068.98822707,168941595.22309494,591310847.9672457,158235077.68308342,55666913.49230269,16127004.749966599,13713462.948730443,8292806.626774607,34769359.53382461,27266441.377582192,31503238.384979304,26737724.19558963,65567773.50825332,36486188.96225749,135414740.38186595,221970339.2164206,94037986.07121,224695019.3300372,71665000.0,72241000.0
1527,403368500.3096106,210130161.50402403,117064371.0745941,206829083.02302074,135743011.25994694,146109868.17360282,110870063.38623129,164994682.98890653,579936608.4448214,158235077.68308342,55666913.49230269,16127004.749966599,13713462.948730443,8292806.626774607,34769359.53382461,27252814.970097143,31503238.384979304,26737724.19558963,65567773.50825332,36486188.96225749,135414740.38186595,217519671.32656923,92131433.5568436,221126886.8363453,72599000.0,70771000.0
1528,401089867.4898304,210025148.92955926,117005868.14052384,206725720.16293928,135743011.25994694,146109868.17360282,110870063.38623129,164994682.98890653,579936608.4448214,158155999.68324178,55666913.49230269,16118945.277327934,13713462.948730443,8292806.626774607,34769359.53382461,27323878.37288749,31503238.384979304,26724362.01458234,65535006.00525069,36486188.96225749,135414740.38186595,217519671.32656923,92131433.5568436,221126886.8363453,72225000.0,70936000.0
1529,401089867.4898304,204067107.2409602,113776427.2718125,202301652.95190224,135743011.25994694,146109868.17360282,110870063.38623129,164994682.98890653,579936608.4448214,157245711.9762288,55666913.49230269,15969138.539630782,13713462.948730443,8292806.626774607,34769359.53382461,27176267.133332208,31487494.637660474,26546842.2455135,65250331.74991004,36467954.984765105,135347066.84844172,217410965.84364742,92085390.86141288,221126886.8363453,70973000.0,70563000.0
1530,401089867.4898304,204067107.2409602,113776427.2718125,202301652.95190224,135743011.25994694,146109868.17360282,110870063.38623129,164994682.98890653,579936608.4448214,157245711.9762288,55666913.49230269,15969138.539630782,13713462.948730443,8292806.626774607,34769359.53382461,27176267.133332208,27317210.153970007,26546842.2455135,65250331.74991004,31174853.019603584,114039021.49141508,179362152.23885944,77513687.17324494,221126886.8363453,70298000.0,68068000.0
1531,401089867.4898304,204067107.2409602,113776427.2718125,202301652.95190224,135743011.25994694,146109868.17360282,110870063.38623129,164994682.98890653,579936608.4448214,157245711.9762288,55666913.49230269,15969138.539630782,13713462.948730443,8292806.626774607,34769359.53382461,27162685.790436987,27303558.374782618,26533575.457784608,65217722.88846581,31159273.38291213,113982030.47617699,179272515.98086902,77474949.69839574,221016378.64702177,60440000.0,62178000.0
1532,400889422.7784412,204067107.2409602,113719567.48806846,202200552.67556447,135675173.67311037,146109868.17360282,110870063.38623129,164912226.8754688,579936608.4448214,157245711.9762288,55666913.49230269,15969138.539630782,13713462.948730443,8292806.626774607,34769359.53382461,26443616.18593615,26200698.83059183,25699442.98736626,62697938.625733934,29940124.013384793,109771627.92092602,174420908.40015286,75617927.59486471,215823231.9202708,61280000.0,61877000.0
1533,394039162.6183869,203965124.67862087,114171331.94350968,198625449.72785157,134322750.7776869,146109868.17360282,110870063.38623129,165493758.4821858,579646785.0522952,157167128.4120228,55639093.94533003,15961157.960650459,13706609.643908488,8288662.295626794,34751983.54205359,26430400.985443424,26187605.028077792,25686599.687522497,62666605.323072396,29925161.43266846,109716769.53615795,174333741.52938816,75580137.52610166,215715374.23315424,60263000.0,62632000.0
1534,393842241.4976381,214382148.47045904,118886856.79658619,198526186.6345343,134255622.96620378,146036849.74872845,110814656.05820219,167947928.56557867,578822397.4889725,158604999.86080438,55781762.805046126,15951152.738306765,13733987.381648194,8231534.282704029,34408419.61135858,26169642.47118971,26041412.05717979,25667217.38573345,62112874.43994145,29452975.88146652,105255952.10517679,166876208.77122757,73311730.92052145,207522022.07842022,63668000.0,63205000.0
1535,387802592.03995144,209285194.61803457,116146169.85699865,194269436.84113383,131985144.57417424,143525646.7657588,110255917.59270063,166565494.55760348,578822397.4889725,156047675.22666714,54750407.856814526,15951152.738306765,13464644.431188306,8231534.282704029,34408419.61135858,26169642.47118971,26041412.05717979,25667217.38573345,62112874.43994145,29452975.88146652,105255952.10517679,166876208.77122757,73275093.37383454,207418312.92195925,62723000.0,62217000.0
1536,387802592.03995144,209285194.61803457,116146169.85699865,194269436.84113383,131985144.57417424,143525646.7657588,110255917.59270063,166565494.55760348,578822397.4889725,156047675.22666714,54750407.856814526,15951152.738306765,13464644.431188306,8231534.282704029,34408419.61135858,26169642.47118971,26041412.05717979,25667217.38573345,62112874.43994145,29452975.88146652,105255952.10517679,166876208.77122757,72916599.5493952,208297534.9158184,60465000.0,59425000.0
1537,387802592.03995144,209285194.61803457,116146169.85699865,194269436.84113383,131919184.9816834,143453919.80585587,110200817.18410859,166482253.43088803,578822397.4889725,155969690.3814764,54723046.333647706,15951152.738306765,13457915.47345158,8227420.572417821,34391223.9993589,26156564.189095166,26028397.858250666,25654390.190638132,62081833.52317986,29438256.753089976,105203350.42996182,166876208.77122757,72916599.5493952,204810582.92166695,60321000.0,59749000.0
1538,387608787.64612836,209180604.31587663,116088125.79410161,194172350.66580093,133444084.45164056,144141611.5224052,110479166.3938218,168637345.57859325,578533130.9235108,160316031.4831711,55630318.80419694,15943181.147732899,13658037.322522998,8359059.301576505,34584846.60179825,26407093.579396132,26429929.56340446,26175272.05671517,62890556.88394866,29645899.823844645,106091589.811184,166792812.36504507,72880159.46966037,204708228.8072633,60464000.0,61414000.0
1539,397641331.8487314,213084307.450181,118002388.45548071,199654014.25519085,137590316.87211487,148586622.3407932,113359080.11261937,171529268.71767324,592604042.3919631,161832682.6423811,55703807.874311425,15766399.962575,13533023.746762687,8255928.244725192,34438536.984405264,26339923.62622587,26273597.65786228,25707545.269375455,62390327.617456675,29409475.38586446,105082991.3864499,164813535.932272,71278583.89536934,198962621.64483005,62029000.0,61995000.0
1540,384108782.3499801,204575052.913509,112820297.52855617,190279952.39949244,130671689.77409236,139695725.02736777,106672637.25226833,162880050.14649463,560654516.7232238,152961675.1538985,53411629.34109231,15766399.962575,13533023.746762687,8255928.244725192,34438536.984405264,26339923.62622587,26273597.65786228,25707545.269375455,62390327.617456675,29409475.38586446,105082991.3864499,164813535.932272,71278583.89536934,198962621.64483005,59948000.0,58626000.0
1541,384108782.3499801,204575052.913509,112820297.52855617,190279952.39949244,130671689.77409236,139695725.02736777,106619327.5884741,162798650.82108408,560374329.5584446,152885232.5376297,53384936.87265599,15758520.702223888,13526260.61645446,8251802.3435534155,34421326.32124464,26326760.24610282,26260467.424150206,25694697.920415245,62359148.04343496,29394777.996866025,105030476.14837572,164731170.34709844,71278583.89536934,198863190.04980513,58766000.0,59909000.0
